"StudyID","GroupLevel","GroupID","MetricID","SnapshotDate","SnapshotDate_Previous","Numerator","Denominator","Metric","Score","Flag","Numerator_Previous","Denominator_Previous","Metric_Previous","Score_Previous","Flag_Previous","Numerator_Change","Denominator_Change","Metric_Change","Score_Change","Flag_Change","Numerator_PercentChange","Denominator_PercentChange","Metric_PercentChange","Score_PercentChange","Flag_PercentChange"
"AA-AA-000-0000","Site","SITE8835","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0001",2012-05-24,2012-03-29,9,73,0.123287671232877,0.864361478814642,0,9,73,0.123287671232877,0.440583866387211,0,0,0,-2.91433543964104e-16,0.423777612427431,0,0,0,-2.36384985659772e-13,96.185458605738,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0002",2012-05-24,2012-03-29,0,73,0,-0.91686345191321,0,0,73,0,-1.12726409393567,-1,0,0,0,0.21040064202246,1,NA,0,NA,-18.6647160283336,-100
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0003",2012-05-24,2012-03-29,2,73,0.0273972602739726,-0.195882623910995,0,2,73,0.0273972602739726,-0.528906785257549,0,0,0,0,0.333024161346554,0,0,0,0,-62.9646226195395,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0004",2012-05-24,2012-03-29,3,73,0.0410958904109589,0.246212718134793,0,3,73,0.0410958904109589,-0.120889727005237,0,0,0,0,0.36710244514003,0,0,0,0,-303.667196737177,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0005",2012-05-24,2012-03-29,0,160,0,-0.486703906576997,0,0,160,0,-0.451012293122276,0,0,0,0,-0.0356916134547205,0,NA,0,NA,7.91366754277007,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0006",2012-05-24,2012-03-29,1,2,0.5,NA,NA,1,2,0.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0007",2012-05-24,2012-03-29,1,2,0.5,NA,NA,1,2,0.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0008",2012-05-24,2012-03-29,376,2000,0.188,-0.305198440642716,0,376,2000,0.188,-0.305198440642716,0,0,0,0,5.55111512312578e-17,0,0,0,0,-1.81885435306803e-14,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0009",2012-05-24,2012-03-29,340,376,0.904255319148936,-0.869836890742177,0,340,376,0.904255319148936,-0.869836890742177,0,0,0,2.22044604925031e-16,-4.44089209850063e-16,0,0,0,2.45555210152388e-14,5.10543085234232e-14,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0010",2012-05-24,2012-03-29,76,1504,0.050531914893617,0.0510785648809167,0,76,1504,0.050531914893617,0.0510785648809167,0,0,0,2.08166817117217e-17,0,0,0,0,4.11951174926703e-14,0,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0011",2012-05-24,2012-03-29,522,2000,0.261,0.0162039218129874,0,522,2000,0.261,0.0162039218129874,0,0,0,0,-2.08166817117217e-17,0,0,0,0,-1.28466935054187e-13,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_kri0012",2012-05-24,2012-03-29,1,3,0.333333333333333,0.372173771449401,0,1,3,0.333333333333333,0.367395571143293,0,0,0,3.33066907387547e-16,0.00477820030610759,0,0,0,9.99200722162642e-14,1.30056012685139,NA
"AA-AA-000-0000","Site","SITE8857","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0001",2012-05-24,2012-03-29,8,49,0.163265306122449,1.29631201524421,0,8,49,0.163265306122449,0.918754045066349,0,0,0,-2.77555756156289e-17,0.37755797017786,0,0,0,-1.70002900645727e-14,41.0945641225007,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0002",2012-05-24,2012-03-29,3,49,0.0612244897959184,2.37271279371424,1,3,49,0.0612244897959184,2.04014958816093,1,0,0,-3.46944695195361e-17,0.332563205553311,0,0,0,-5.66676335485757e-14,16.3009226128902,0
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0003",2012-05-24,2012-03-29,5,49,0.102040816326531,1.84443379046754,0,5,49,0.102040816326531,1.54258721945282,0,0,0,-3.88578058618805e-16,0.301846571014716,0,0,0,-3.80806497446427e-13,19.5675529531345,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0004",2012-05-24,2012-03-29,5,49,0.102040816326531,1.92308532413858,0,5,49,0.102040816326531,1.65863061893778,0,0,0,-3.88578058618805e-16,0.264454705200797,0,0,0,-3.80806497446427e-13,15.9441591262893,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0005",2012-05-24,2012-03-29,3,144,0.0208333333333333,0.220088376218268,0,3,144,0.0208333333333333,0.389718774954536,0,0,0,3.12250225675825e-17,-0.169630398736268,0,0,0,1.49880108324396e-13,-43.5263604521124,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0006",2012-05-24,2012-03-29,2,5,0.4,NA,NA,2,5,0.4,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0007",2012-05-24,2012-03-29,2,5,0.4,NA,NA,2,5,0.4,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0008",2012-05-24,2012-03-29,376,4000,0.094,-1.41693783965326,0,376,4000,0.094,-1.41693783965326,0,0,0,0,-4.44089209850063e-16,0,0,0,0,3.13414743697392e-14,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0009",2012-05-24,2012-03-29,353,376,0.938829787234043,1.55451973491293,0,353,376,0.938829787234043,1.55451973491293,0,0,0,-4.44089209850063e-16,2.22044604925031e-16,0,0,0,-4.73024200860123e-14,1.42838073996834e-14,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0010",2012-05-24,2012-03-29,74,1504,0.0492021276595745,-0.20195957390859,0,74,1504,0.0492021276595745,-0.20195957390859,0,0,0,-2.77555756156289e-17,-3.33066907387547e-16,0,0,0,-5.6411332062035e-14,1.64917612441735e-13,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0011",2012-05-24,2012-03-29,1094,4000,0.2735,1.90951879926241,0,1094,4000,0.2735,1.90951879926241,0,0,0,0,-2.66453525910038e-15,0,0,0,0,-1.39539619098257e-13,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_kri0012",2012-05-24,2012-03-29,2,7,0.285714285714286,0.282115177034358,0,2,7,0.285714285714286,0.274876410572355,0,0,0,-2.77555756156289e-16,0.00723876646200289,0,0,0,-9.71445146547011e-14,2.63346223378359,NA
"AA-AA-000-0000","Site","SITE8997","Analysis_srs0001",2012-05-24,2012-03-29,4,178,2.24719101123596,2.24719101123596,NA,4,178,2.24719101123596,2.24719101123596,NA,0,0,-4.88498130835069e-15,-4.88498130835069e-15,NA,0,0,-2.17381668221605e-13,-2.17381668221605e-13,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0001",2012-05-24,2012-03-29,2,20,0.1,NA,NA,2,20,0.1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0002",2012-05-24,2012-03-29,0,20,0,NA,NA,0,20,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0003",2012-05-24,2012-03-29,2,20,0.1,NA,NA,2,20,0.1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0004",2012-05-24,2012-03-29,2,20,0.1,NA,NA,2,20,0.1,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0005",2012-05-24,2012-03-29,0,48,0,NA,NA,0,48,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0006",2012-05-24,2012-03-29,0,1,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0007",2012-05-24,2012-03-29,0,1,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0008",2012-05-24,2012-03-29,94,1000,0.094,-0.70846891982663,0,94,1000,0.094,-0.70846891982663,0,0,0,0,-2.22044604925031e-16,0,0,0,0,3.13414743697392e-14,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0009",2012-05-24,2012-03-29,81,94,0.861702127659574,-1.92683021500501,0,81,94,0.861702127659574,-1.92683021500501,0,0,0,4.44089209850063e-16,4.66293670342566e-15,0,0,0,5.15362786739579e-14,-2.420003935538e-13,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0010",2012-05-24,2012-03-29,20,376,0.0531914893617021,NA,NA,20,376,0.0531914893617021,NA,NA,0,0,2.77555756156289e-17,NA,NA,0,0,5.21804821573824e-14,NA,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0011",2012-05-24,2012-03-29,269,1000,0.269,0.615170860842451,0,269,1000,0.269,0.615170860842451,0,0,0,0,2.22044604925031e-16,0,0,0,0,3.60947858650116e-14,NA
"AA-AA-000-0000","Site","SITE9082","Analysis_kri0012",2012-05-24,2012-03-29,3,4,0.75,2.3240387302921,1,3,4,0.75,2.31812411289246,1,0,0,0,0.0059146173996405,0,0,0,0,0.255146709649661,0
"AA-AA-000-0000","Site","SITE9082","Analysis_srs0001",2012-05-24,2012-03-29,8,178,4.49438202247191,4.49438202247191,NA,8,178,4.49438202247191,4.49438202247191,NA,0,0,0,0,NA,0,0,0,0,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0001",2012-05-24,2012-03-29,69,1116,0.0618279569892473,-0.935548390118434,0,68,808,0.0841584158415842,-0.751187680014865,0,1,308,-0.0223304588523369,-0.184360710103569,0,1.47058823529412,38.1188118811881,-26.5338393421885,24.5425630649215,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0002",2012-05-24,2012-03-29,8,1116,0.00716845878136201,-1.83934449599746,-1,8,808,0.0099009900990099,-1.80409621880918,-1,0,308,-0.00273253131764789,-0.0352482771882836,0,0,38.1188118811881,-27.5985663082437,1.95379142313982,0
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0003",2012-05-24,2012-03-29,30,1116,0.0268817204301075,-0.831974970735208,0,30,808,0.0371287128712871,-0.713567435826288,0,0,308,-0.0102469924411796,-0.11840753490892,0,0,38.1188118811881,-27.5985663082437,16.5937413850462,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0004",2012-05-24,2012-03-29,30,1116,0.0268817204301075,-0.953303121962709,0,30,808,0.0371287128712871,-0.866803839846634,0,0,308,-0.0102469924411796,-0.0864992821160753,0,0,38.1188118811881,-27.5985663082437,9.97910693743348,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0005",2012-05-24,2012-03-29,13,1552,0.00837628865979381,-0.615867342017063,0,8,1376,0.00581395348837209,-0.617326625734714,0,5,176,0.00256233517142172,0.00145928371765114,0,62.5,12.7906976744186,44.0721649484537,-0.236387619910994,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0006",2012-05-24,2012-03-29,3,15,0.2,0.112788729613595,0,3,15,0.2,0.411937131952045,0,0,0,0,-0.29914840233845,0,0,0,0,-72.6199167627536,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0007",2012-05-24,2012-03-29,4,15,0.266666666666667,-0.0535124800399861,0,3,15,0.2,-0.254382151031269,0,1,0,0.0666666666666667,0.200869670991283,0,33.3333333333333,0,33.3333333333333,-78.9637441844698,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0008",2012-05-24,2012-03-29,4606,14000,0.329,1.95757401459026,0,4606,14000,0.329,1.95757401459026,0,0,0,0,3.10862446895044e-15,0,0,0,0,1.58799843366388e-13,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0009",2012-05-24,2012-03-29,4207,4606,0.913373860182371,-0.806561463146769,0,4207,4606,0.913373860182371,-0.806561463146769,0,0,0,-2.22044604925031e-16,-2.22044604925031e-16,0,0,0,-2.43103743828071e-14,2.75297810607926e-14,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0010",2012-05-24,2012-03-29,899,18424,0.0487950499348676,-0.977970800240254,0,899,18424,0.0487950499348676,-0.977970800240254,0,0,0,-3.46944695195361e-17,3.33066907387547e-16,0,0,0,-7.11024367550538e-14,-3.40569378253138e-14,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0011",2012-05-24,2012-03-29,3612,14000,0.258,-0.804211095700704,0,3612,14000,0.258,-0.804211095700704,0,0,0,0,1.11022302462516e-16,0,0,0,0,-1.38051194588136e-14,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_kri0012",2012-05-24,2012-03-29,3,18,0.166666666666667,-0.695722085138129,0,3,18,0.166666666666667,-0.707089179546721,0,0,0,-3.33066907387547e-16,0.0113670944085922,0,0,0,-1.99840144432528e-13,-1.60758992463709,NA
"AA-AA-000-0000","Site","SITE9142","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0001",2012-05-24,2012-03-29,4,45,0.0888888888888889,0.193662105905797,0,4,45,0.0888888888888889,-0.11402488925621,0,0,0,-1.38777878078145e-17,0.307686995162007,0,0,0,-1.56125112837913e-14,-269.841959215277,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0002",2012-05-24,2012-03-29,1,45,0.0222222222222222,0.36672831804797,0,1,45,0.0222222222222222,0.145817809078379,0,0,0,2.42861286636753e-17,0.220910508969591,0,0,0,1.09287578986539e-13,151.497619094557,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0003",2012-05-24,2012-03-29,2,45,0.0444444444444444,0.285004070052848,0,2,45,0.0444444444444444,0.0171870341037332,0,0,0,4.85722573273506e-17,0.267817035949115,0,0,0,1.09287578986539e-13,1558.25044817327,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0004",2012-05-24,2012-03-29,3,45,0.0666666666666667,0.885440711900091,0,3,45,0.0666666666666667,0.611814174007452,0,0,0,-2.77555756156289e-17,0.273626537892639,0,0,0,-4.16333634234434e-14,44.723798420745,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0005",2012-05-24,2012-03-29,0,112,0,-0.407205703390948,0,0,112,0,-0.377343957130878,0,0,0,0,-0.0298617462600702,0,NA,0,NA,7.91366754276998,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0006",2012-05-24,2012-03-29,1,2,0.5,NA,NA,1,2,0.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0007",2012-05-24,2012-03-29,1,2,0.5,NA,NA,1,2,0.5,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0008",2012-05-24,2012-03-29,94,1000,0.094,-0.70846891982663,0,94,1000,0.094,-0.70846891982663,0,0,0,0,-2.22044604925031e-16,0,0,0,0,3.13414743697392e-14,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0009",2012-05-24,2012-03-29,86,94,0.914893617021277,-0.0619405029626115,0,86,94,0.914893617021277,-0.0619405029626115,0,0,0,-4.44089209850063e-16,1.38777878078145e-17,0,0,0,-4.85399834022161e-14,-2.24050292523316e-14,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0010",2012-05-24,2012-03-29,13,376,0.0345744680851064,NA,NA,13,376,0.0345744680851064,NA,NA,0,0,-1.38777878078145e-17,NA,NA,0,0,-4.01388324287556e-14,NA,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0011",2012-05-24,2012-03-29,255,1000,0.255,-0.441326815389223,0,255,1000,0.255,-0.441326815389223,0,0,0,0,-3.88578058618805e-16,0,0,0,0,8.80476882593465e-14,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_kri0012",2012-05-24,2012-03-29,2,4,0.5,1.1874650446748,0,2,4,0.5,1.18178876343537,0,0,0,0,0.00567628123942576,0,0,0,0,0.480312676431721,NA
"AA-AA-000-0000","Site","SITE9147","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0001",2012-05-24,2012-03-29,79,794,0.0994962216624685,1.44167204665636,0,79,570,0.13859649122807,1.95963922711806,0,0,224,-0.0391002695656015,-0.517967180461698,0,0,39.2982456140351,-28.2115869017631,-26.4317621985678,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0002",2012-05-24,2012-03-29,14,794,0.017632241813602,0.597709931299367,0,14,570,0.0245614035087719,0.90516990849165,0,0,224,-0.00692916169516988,-0.307459977192283,0,0,39.2982456140351,-28.2115869017631,-33.9671010169379,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0003",2012-05-24,2012-03-29,29,794,0.0365239294710327,0.340781126205886,0,29,570,0.0508771929824561,0.641949203263224,0,0,224,-0.0143532635114234,-0.301168077057338,0,0,39.2982456140351,-28.2115869017632,-46.914627438808,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0004",2012-05-24,2012-03-29,21,794,0.026448362720403,-0.853369695878686,0,21,570,0.0368421052631579,-0.756227660353559,0,0,224,-0.0103937425427549,-0.0971420355251267,0,0,39.2982456140351,-28.2115869017632,12.845607297637,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0005",2012-05-24,2012-03-29,9,1168,0.00770547945205479,-0.596796544582696,0,7,1040,0.00673076923076923,-0.439996279165743,0,2,128,0.000974710221285564,-0.156800265416953,0,28.5714285714286,12.3076923076923,14.481409001957,35.636725318281,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0006",2012-05-24,2012-03-29,4,11,0.363636363636364,1.44001687344706,0,4,11,0.363636363636364,1.81512024213645,0,0,0,-3.33066907387547e-16,-0.375103368689394,0,0,0,-9.15933995315753e-14,-20.6654831994979,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0007",2012-05-24,2012-03-29,5,11,0.454545454545455,1.27144516910733,0,5,11,0.454545454545455,1.69771064127156,0,0,0,-4.44089209850063e-16,-0.426265472164234,0,0,0,-9.76996261670137e-14,-25.1082523606595,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0008",2012-05-24,2012-03-29,3666,11000,0.333272727272727,1.80947534942623,0,3666,11000,0.333272727272727,1.80947534942623,0,0,0,2.77555756156289e-16,-1.77635683940025e-15,0,0,0,8.32818690048877e-14,-9.81697175351695e-14,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0009",2012-05-24,2012-03-29,3348,3666,0.913256955810147,-0.745163932988631,0,3348,3666,0.913256955810147,-0.745163932988631,0,0,0,3.33066907387547e-16,4.44089209850063e-16,0,0,0,3.64702294648371e-14,-5.95961761150936e-14,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0010",2012-05-24,2012-03-29,807,14664,0.0550327332242226,2.83371574815939,1,807,14664,0.0550327332242226,2.83371574815939,1,0,0,-1.38777878078145e-17,4.44089209850063e-16,0,0,0,-2.52173333846086e-14,1.56716216204295e-14,0
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0011",2012-05-24,2012-03-29,2774,11000,0.252181818181818,-2.16906739099855,0,2774,11000,0.252181818181818,-2.16906739099855,0,0,0,1.66533453693773e-16,-4.88498130835069e-15,0,0,0,6.60370580616983e-14,2.25211135837593e-13,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_kri0012",2012-05-24,2012-03-29,3,14,0.214285714285714,-0.208553079972849,0,3,14,0.214285714285714,-0.218662845641921,0,0,0,2.77555756156289e-16,0.0101097656690723,0,0,0,1.29526019539602e-13,-4.62344923729195,NA
"AA-AA-000-0000","Site","SITE9346","Analysis_srs0001",2012-05-24,2012-03-29,1,178,0.561797752808989,0.561797752808989,NA,1,178,0.561797752808989,0.561797752808989,NA,0,0,-2.22044604925031e-16,-2.22044604925031e-16,NA,0,0,-3.95239396766556e-14,-3.95239396766556e-14,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0001",2012-05-24,2012-03-29,39,576,0.0677083333333333,-0.37550488266479,0,38,436,0.0871559633027523,-0.427048734845356,0,1,140,-0.019447629969419,0.0515438521805662,0,2.63157894736842,32.1100917431193,-22.3135964912281,-12.0697821992685,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0002",2012-05-24,2012-03-29,12,576,0.0208333333333333,1.06907804729295,0,12,436,0.0275229357798165,1.21928798677701,0,0,140,-0.00668960244648317,-0.150209939484063,0,0,32.1100917431193,-24.3055555555555,-12.3194799844718,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0003",2012-05-24,2012-03-29,16,576,0.0277777777777778,-0.515189584876472,0,16,436,0.036697247706422,-0.558240087917677,0,0,140,-0.00891946992864422,0.0430505030412048,0,0,32.1100917431193,-24.3055555555555,-7.71182578481419,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0004",2012-05-24,2012-03-29,20,576,0.0347222222222222,0.0743907616789258,0,20,436,0.0458715596330275,0.115405818217809,0,0,140,-0.0111493374108053,-0.0410150565388832,0,0,32.1100917431193,-24.3055555555555,-35.5398516056393,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0005",2012-05-24,2012-03-29,0,880,0,-1.14142183688819,0,0,800,0,-1.00849414610947,0,0,80,0,-0.132927690778717,0,NA,10,NA,13.1808093573493,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0006",2012-05-24,2012-03-29,4,9,0.444444444444444,1.90263241779857,0,2,9,0.222222222222222,NA,NA,2,0,0.222222222222222,NA,NA,100,0,100,NA,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0007",2012-05-24,2012-03-29,5,9,0.555555555555556,1.79066543623883,0,3,9,0.333333333333333,0.710551044287676,0,2,0,0.222222222222223,1.08011439195115,0,66.6666666666667,0,66.6666666666669,152.010809164873,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0008",2012-05-24,2012-03-29,2256,8000,0.282,0.78305894730641,0,2256,8000,0.282,0.78305894730641,0,0,0,0,3.33066907387547e-16,0,0,0,0,4.2534078504976e-14,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0009",2012-05-24,2012-03-29,2052,2256,0.909574468085106,-1.21705089755345,0,2052,2256,0.909574468085106,-1.21705089755345,0,0,0,3.33066907387547e-16,4.66293670342566e-15,0,0,0,3.66178822157069e-14,-3.83134075394811e-13,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0010",2012-05-24,2012-03-29,483,9024,0.0535239361702128,1.51969865312205,0,483,9024,0.0535239361702128,1.51969865312205,0,0,0,-3.46944695195361e-17,-2.88657986402541e-15,0,0,0,-6.48204747296675e-14,-1.89944227304226e-13,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0011",2012-05-24,2012-03-29,2118,8000,0.26475,0.832825705595162,0,2118,8000,0.26475,0.832825705595162,0,0,0,0,-2.22044604925031e-16,0,0,0,0,-2.66615935883429e-14,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_kri0012",2012-05-24,2012-03-29,2,11,0.181818181818182,-0.42964101871079,0,2,11,0.181818181818182,-0.438551038855743,0,0,0,-1.66533453693773e-16,0.00891002014495285,0,0,0,-9.15933995315753e-14,-2.03169514047912,NA
"AA-AA-000-0000","Site","SITE9360","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0001",2012-05-24,2012-03-29,2,35,0.0571428571428571,-0.223933383857671,0,2,35,0.0571428571428571,-0.474910849607207,0,0,0,4.16333634234434e-17,0.250977465749536,0,0,0,7.2858385991026e-14,-52.8472798541277,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0002",2012-05-24,2012-03-29,0,35,0,-0.634858959969367,0,0,35,0,-0.780545575018248,0,0,0,0,0.14568661504888,0,NA,0,NA,-18.6647160283337,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0003",2012-05-24,2012-03-29,3,35,0.0857142857142857,1.18820650135176,0,3,35,0.0857142857142857,0.938461175046486,0,0,0,1.38777878078145e-17,0.24974532630527,0,0,0,1.61907524424502e-14,26.6122172068439,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0004",2012-05-24,2012-03-29,3,35,0.0857142857142857,1.23557215815931,0,3,35,0.0857142857142857,1.00384672141108,0,0,0,1.38777878078145e-17,0.231725436748233,0,0,0,1.61907524424502e-14,23.0837469312549,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0005",2012-05-24,2012-03-29,0,112,0,-0.407205703390948,0,0,112,0,-0.377343957130878,0,0,0,0,-0.0298617462600702,0,NA,0,NA,7.91366754276998,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0006",2012-05-24,2012-03-29,0,4,0,NA,NA,0,4,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0007",2012-05-24,2012-03-29,0,4,0,NA,NA,0,4,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0008",2012-05-24,2012-03-29,282,3000,0.094,-1.22710416472317,0,282,3000,0.094,-1.22710416472317,0,0,0,0,4.88498130835069e-15,0,0,0,0,-3.98090190611709e-13,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0009",2012-05-24,2012-03-29,266,282,0.943262411347518,1.61542722543301,0,266,282,0.943262411347518,1.61542722543301,0,0,0,-2.22044604925031e-16,1.99840144432528e-15,0,0,0,-2.35400671386687e-14,1.23707302493284e-13,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0010",2012-05-24,2012-03-29,65,1128,0.0576241134751773,1.21296843513864,0,65,1128,0.0576241134751773,1.21296843513864,0,0,0,6.93889390390723e-18,6.66133814775094e-16,0,0,0,1.20416497286267e-14,5.49176545306355e-14,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0011",2012-05-24,2012-03-29,757,3000,0.252333333333333,-1.11295430572274,0,757,3000,0.252333333333333,-1.11295430572274,0,0,0,3.33066907387547e-16,-3.77475828372553e-15,0,0,0,1.31994811382119e-13,3.39165612129444e-13,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_kri0012",2012-05-24,2012-03-29,1,5,0.2,-0.197247333087827,0,1,5,0.2,-0.203273846929762,0,0,0,0,0.00602651384193531,0,0,0,0,-2.96472661533172,NA
"AA-AA-000-0000","Site","SITE9395","Analysis_srs0001",2012-05-24,2012-03-29,0,178,0,0,NA,0,178,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA
"AA-AA-000-0000","Site","SITE9414","Analysis_kri0001",2012-05-24,2012-03-29,15,250,0.06,-0.503541363403163,0,15,194,0.077319587628866,-0.557942890730967,0,0,56,-0.017319587628866,0.054401527327804,0,0,28.8659793814433,-22.4,-9.75037557276373,NA
